url,title,search
https://www.familysearch.org/search/catalog/11547?availability=Family%20History%20Library,"Congregational Church, Greenfield, Saratoga, New York computer printout; births or christenings, 1792-1814",https://www.familysearch.org/search/catalog/11547?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/11690?availability=Family%20History%20Library,"Saint Marks Church, New York, New York, New York computer printout; births or christenings, 1787-1842",https://www.familysearch.org/search/catalog/11690?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/124751?availability=Family%20History%20Library,"Vital records, Reformed Church, Middleburgh, N.Y., 1797-1899",https://www.familysearch.org/search/catalog/124751?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/131002?availability=Family%20History%20Library,"A Register of births, baptisms, marriages ... deaths and removals in the Presbyterian Church at Schenectady ... 1796-1860",https://www.familysearch.org/search/catalog/131002?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/167191?availability=Family%20History%20Library,"Presbyterian births recorded Jamaica, Long Island, New York; Presbyterian marriages at Jamaica, Long Island, New York, 1775-1848",https://www.familysearch.org/search/catalog/167191?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/180970?availability=Family%20History%20Library,"Guide to vital statistics records of churches in New York state, exclusive of New York City",https://www.familysearch.org/search/catalog/180970?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/187597?availability=Family%20History%20Library,"Pennsylvania births, Philadelphia County, 1644-1765, 1766-1780",https://www.familysearch.org/search/catalog/187597?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/2058262?availability=Logan%20Utah%20FamilySearch%20Library,Collections of the New-York Genealogical and Biographical Society — FamilySearch.org,https://www.familysearch.org/search/catalog/2058262?availability=Logan%20Utah%20FamilySearch%20Library
https://www.familysearch.org/search/catalog/277784?availability=Family%20History%20Library,"Reformed Dutch Church at Clarkstown, Rockland County, New York : births & baptisms, 1795-1849",https://www.familysearch.org/search/catalog/277784?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/280676?availability=Family%20History%20Library,"First Presbyterian Church, Cherry Valley, Otsego, New York computer printout; births or christenings, 1799-1849",https://www.familysearch.org/search/catalog/280676?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/281732?availability=Family%20History%20Library,"The Paris Religious Society, Paris, Oneida, New York computer printout; births or christenings, 1795-1855",https://www.familysearch.org/search/catalog/281732?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/282572?availability=Family%20History%20Library,"The Protestant Presbyterian Congregation, Cambridge, Washington, New York computer printout; births or christenings, 1784-1874",https://www.familysearch.org/search/catalog/282572?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/282651?availability=Family%20History%20Library,"First Baptist Church of Springfield, Springfield Center, Otsego, New York computer printout; births or christenings, 1787-1852",https://www.familysearch.org/search/catalog/282651?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/282768?availability=Family%20History%20Library,"Reformed Dutch Church called Christs Church, Ghent, Columbia, New York computer printout; births or christenings, 1775-1875",https://www.familysearch.org/search/catalog/282768?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/282772?availability=Family%20History%20Library,"Reformed Dutch Church, Mayfield, Fulton, New York computer printout; births or christenings, 1792-1821",https://www.familysearch.org/search/catalog/282772?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/282775?availability=Family%20History%20Library,"First Presbyterian Church of West Galway, Perth, Fulton, New York computer printout; births or christenings, 1793-1875",https://www.familysearch.org/search/catalog/282775?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/283014?availability=Family%20History%20Library,"Irregular congregation, Tappan, Rockland, New York computer printout; births or christenings, 1766-1778",https://www.familysearch.org/search/catalog/283014?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/283079?availability=Family%20History%20Library,"First Presbyterian Church at Ballston, Ballston Center, Saratoga, New York computer printout; births or christenings, 1783-1865",https://www.familysearch.org/search/catalog/283079?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/283083?availability=Family%20History%20Library,"First United Presbyterian Congregation, Cambridge, Washington, New York computer printout; births or christenings, 1794-1871",https://www.familysearch.org/search/catalog/283083?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/288991?availability=Family%20History%20Library,"First Congregational Church (formerly Narrow Falls and Middlebrook Church), Lumberland, Sullivan, New York computer printout; births or : christenings, 1787-1874",https://www.familysearch.org/search/catalog/288991?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/294294?availability=Family%20History%20Library,"Vital records of Trinity Lutheran Church, West Sand Lake, N.Y., 1784-1899",https://www.familysearch.org/search/catalog/294294?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/380382?availability=Family%20History%20Library,"Quaker records from Duanesburgh, later called Butternuts, Otsego County, New York : births 1778 to 1861, deaths 1809-1869",https://www.familysearch.org/search/catalog/380382?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/4116?availability=Family%20History%20Library,"Gilead Evangelical Lutheran Church at Center Brunswick, Brunswick, Rensselaer, New York computer printout; births or christenings, 1777-1859",https://www.familysearch.org/search/catalog/4116?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/4151?availability=Family%20History%20Library,"High and Low Dutch Reformed Congregation, Schoharie, Schoharie, New York computer printout; births or christenings, 1728-1873",https://www.familysearch.org/search/catalog/4151?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/4185?availability=Family%20History%20Library,"First Presbyterian Church, Genoa, Cayuga, New York computer printout; births or christenings, 1799-1853",https://www.familysearch.org/search/catalog/4185?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/4196?availability=Family%20History%20Library,"Reformed Church, Bethlehem Township, Albany, New York computer printout; births or christenings, 1799-1871",https://www.familysearch.org/search/catalog/4196?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/4376?availability=Family%20History%20Library,"First Lutheran, Albany, Albany, New York computer printout; births or christenings, 1774-1875",https://www.familysearch.org/search/catalog/4376?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/4403?availability=Family%20History%20Library,"Saint Paul Lutheran Evangelical, Berne, Albany, New York computer printout; births or christenings, 1790-1874",https://www.familysearch.org/search/catalog/4403?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/4466?availability=Family%20History%20Library,"Presbyterian, New Scotland, Albany, New York computer printout; births or christenings, 1784-1873",https://www.familysearch.org/search/catalog/4466?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/4598?availability=Family%20History%20Library,"Presbyterian Church, Hamptonburgh Twp., Orange, New York computer printout; births or christenings, 1796-1875",https://www.familysearch.org/search/catalog/4598?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/462850?availability=Family%20History%20Library,"First Presbyterian, Albany, Albany, New York computer printout; births or christenings, 1785-1870",https://www.familysearch.org/search/catalog/462850?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/462858?availability=Family%20History%20Library,"Boght, Becker Dutch Reformed Church, Colonie, Albany, New York computer printout; births or christenings, 1784-1896",https://www.familysearch.org/search/catalog/462858?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/463626?availability=Family%20History%20Library,"Reformed Church, Coeymans, Albany, New York computer printout, births or christenings, 1793-1845",https://www.familysearch.org/search/catalog/463626?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/463810?availability=Family%20History%20Library,"Reformed Dutch Church, Blenheim, Schoharie, New York computer printout; births or christenings, 1794-1825",https://www.familysearch.org/search/catalog/463810?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/464233?availability=Family%20History%20Library,"Saint Peters Episcopal, Hobart, Delaware, New York computer printout; births or christenings, 1794-1876",https://www.familysearch.org/search/catalog/464233?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/464273?availability=Family%20History%20Library,"First Presbyterian Church, Broadalbin, Fulton, New York computer printout; births or christenings, 1799-1860",https://www.familysearch.org/search/catalog/464273?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/464306?availability=Family%20History%20Library,"Presbyterian Church, New Hartford, Oneida, New York computer printout; births or christenings, 1791-1872",https://www.familysearch.org/search/catalog/464306?availability=Family%20History%20Library
