,congregation,year,modularity,count
2582,huguenot-nyc,1734,4,13
2583,huguenot-nyc,1734,5,24
2584,huguenot-nyc,1734,6,37
2585,huguenot-nyc,1734,7,22
2586,huguenot-nyc,1734,8,0
2587,huguenot-nyc,1734,9,19
2588,huguenot-nyc,1734,10,7
2589,huguenot-nyc,1734,11,73
2590,huguenot-nyc,1734,12,0
2591,huguenot-nyc,1734,13,39
2592,huguenot-nyc,1734,14,16
2593,huguenot-nyc,1734,15,76
2594,huguenot-nyc,1734,16,3
2595,huguenot-nyc,1734,17,0
2596,huguenot-nyc,1734,18,3
2597,huguenot-nyc,1734,19,2
2598,huguenot-nyc,1734,20,5
2599,huguenot-nyc,1734,21,1
2600,huguenot-nyc,1734,22,10
2601,huguenot-nyc,1735,0,8
2602,huguenot-nyc,1735,1,42
2603,huguenot-nyc,1735,2,54
2604,huguenot-nyc,1735,3,15
2605,huguenot-nyc,1735,4,10
2606,huguenot-nyc,1735,5,26
2607,huguenot-nyc,1735,6,36
2608,huguenot-nyc,1735,7,20
2609,huguenot-nyc,1735,8,0
2610,huguenot-nyc,1735,9,19
2611,huguenot-nyc,1735,10,7
2612,huguenot-nyc,1735,11,73
2613,huguenot-nyc,1735,12,0
2614,huguenot-nyc,1735,13,37
2615,huguenot-nyc,1735,14,16
2616,huguenot-nyc,1735,15,80
2617,huguenot-nyc,1735,16,5
2618,huguenot-nyc,1735,17,0
2619,huguenot-nyc,1735,18,3
2620,huguenot-nyc,1735,19,3
2621,huguenot-nyc,1735,20,5
2622,huguenot-nyc,1735,21,1
2623,huguenot-nyc,1735,22,11
2624,huguenot-nyc,1736,0,7
2625,huguenot-nyc,1736,1,40
2626,huguenot-nyc,1736,2,52
2627,huguenot-nyc,1736,3,15
2628,huguenot-nyc,1736,4,10
2629,huguenot-nyc,1736,5,23
2630,huguenot-nyc,1736,6,35
2631,huguenot-nyc,1736,7,18
2632,huguenot-nyc,1736,8,0
2633,huguenot-nyc,1736,9,14
2634,huguenot-nyc,1736,10,7
2635,huguenot-nyc,1736,11,69
2636,huguenot-nyc,1736,12,0
2637,huguenot-nyc,1736,13,37
2638,huguenot-nyc,1736,14,16
2639,huguenot-nyc,1736,15,87
2640,huguenot-nyc,1736,16,5
2641,huguenot-nyc,1736,17,0
2642,huguenot-nyc,1736,18,3
2643,huguenot-nyc,1736,19,3
2644,huguenot-nyc,1736,20,5
2645,huguenot-nyc,1736,21,1
2646,huguenot-nyc,1736,22,11
2647,huguenot-nyc,1737,0,7
2648,huguenot-nyc,1737,1,34
2649,huguenot-nyc,1737,2,47
2650,huguenot-nyc,1737,3,15
2651,huguenot-nyc,1737,4,9
2652,huguenot-nyc,1737,5,23
2653,huguenot-nyc,1737,6,35
2654,huguenot-nyc,1737,7,16
2655,huguenot-nyc,1737,8,0
2656,huguenot-nyc,1737,9,10
2657,huguenot-nyc,1737,10,7
2658,huguenot-nyc,1737,11,67
2659,huguenot-nyc,1737,12,0
2660,huguenot-nyc,1737,13,38
2661,huguenot-nyc,1737,14,16
2662,huguenot-nyc,1737,15,91
2663,huguenot-nyc,1737,16,5
2664,huguenot-nyc,1737,17,0
2665,huguenot-nyc,1737,18,3
2666,huguenot-nyc,1737,19,3
2667,huguenot-nyc,1737,20,5
2668,huguenot-nyc,1737,21,1
2669,huguenot-nyc,1737,22,11
2670,huguenot-nyc,1738,0,5
2671,huguenot-nyc,1738,1,32
2672,huguenot-nyc,1738,2,47
2673,huguenot-nyc,1738,3,12
2674,huguenot-nyc,1738,4,8
2675,huguenot-nyc,1738,5,25
2676,huguenot-nyc,1738,6,31
2677,huguenot-nyc,1738,7,15
2678,huguenot-nyc,1738,8,0
2679,huguenot-nyc,1738,9,10
2680,huguenot-nyc,1738,10,4
2681,huguenot-nyc,1738,11,63
2682,huguenot-nyc,1738,12,0
2683,huguenot-nyc,1738,13,33
2684,huguenot-nyc,1738,14,14
2685,huguenot-nyc,1738,15,92
2686,huguenot-nyc,1738,16,8
2687,huguenot-nyc,1738,17,0
2688,huguenot-nyc,1738,18,3
2689,huguenot-nyc,1738,19,3
2690,huguenot-nyc,1738,20,5
2691,huguenot-nyc,1738,21,1
2692,huguenot-nyc,1738,22,11
2693,huguenot-nyc,1739,0,4
2694,huguenot-nyc,1739,1,32
2695,huguenot-nyc,1739,2,44
2696,huguenot-nyc,1739,3,12
2697,huguenot-nyc,1739,4,7
2698,huguenot-nyc,1739,5,24
2699,huguenot-nyc,1739,6,31
2700,huguenot-nyc,1739,7,14
2701,huguenot-nyc,1739,8,0
2702,huguenot-nyc,1739,9,4
2703,huguenot-nyc,1739,10,4
2704,huguenot-nyc,1739,11,57
2705,huguenot-nyc,1739,12,0
2706,huguenot-nyc,1739,13,36
2707,huguenot-nyc,1739,14,14
2708,huguenot-nyc,1739,15,96
2709,huguenot-nyc,1739,16,9
2710,huguenot-nyc,1739,17,0
2711,huguenot-nyc,1739,18,3
2712,huguenot-nyc,1739,19,3
2713,huguenot-nyc,1739,20,5
2714,huguenot-nyc,1739,21,1
2715,huguenot-nyc,1739,22,10
2716,huguenot-nyc,1740,0,4
2717,huguenot-nyc,1740,1,29
2718,huguenot-nyc,1740,2,43
2719,huguenot-nyc,1740,3,7
2720,huguenot-nyc,1740,4,6
2721,huguenot-nyc,1740,5,26
2722,huguenot-nyc,1740,6,28
2723,huguenot-nyc,1740,7,11
2724,huguenot-nyc,1740,8,0
2725,huguenot-nyc,1740,9,4
2726,huguenot-nyc,1740,10,1
2727,huguenot-nyc,1740,11,56
2728,huguenot-nyc,1740,12,0
2729,huguenot-nyc,1740,13,35
2730,huguenot-nyc,1740,14,11
2731,huguenot-nyc,1740,15,95
2732,huguenot-nyc,1740,16,9
2733,huguenot-nyc,1740,17,0
2734,huguenot-nyc,1740,18,3
2735,huguenot-nyc,1740,19,3
2736,huguenot-nyc,1740,20,8
2737,huguenot-nyc,1740,21,1
2738,huguenot-nyc,1740,22,9
2739,huguenot-nyc,1741,0,4
2740,huguenot-nyc,1741,1,28
2741,huguenot-nyc,1741,2,39
2742,huguenot-nyc,1741,3,7
2743,huguenot-nyc,1741,4,6
2744,huguenot-nyc,1741,5,24
2745,huguenot-nyc,1741,6,23
2746,huguenot-nyc,1741,7,11
2747,huguenot-nyc,1741,8,0
2748,huguenot-nyc,1741,9,4
2749,huguenot-nyc,1741,10,0
2750,huguenot-nyc,1741,11,55
2751,huguenot-nyc,1741,12,0
2752,huguenot-nyc,1741,13,35
2753,huguenot-nyc,1741,14,9
2754,huguenot-nyc,1741,15,99
2755,huguenot-nyc,1741,16,10
2756,huguenot-nyc,1741,17,0
2757,huguenot-nyc,1741,18,3
2758,huguenot-nyc,1741,19,3
2759,huguenot-nyc,1741,20,8
2760,huguenot-nyc,1741,21,1
2761,huguenot-nyc,1741,22,9
2762,huguenot-nyc,1742,0,4
2763,huguenot-nyc,1742,1,23
2764,huguenot-nyc,1742,2,32
2765,huguenot-nyc,1742,3,3
2766,huguenot-nyc,1742,4,6
2767,huguenot-nyc,1742,5,24
2768,huguenot-nyc,1742,6,22
2769,huguenot-nyc,1742,7,7
2770,huguenot-nyc,1742,8,0
2771,huguenot-nyc,1742,9,4
2772,huguenot-nyc,1742,10,0
2773,huguenot-nyc,1742,11,52
2774,huguenot-nyc,1742,12,0
2775,huguenot-nyc,1742,13,34
2776,huguenot-nyc,1742,14,6
2777,huguenot-nyc,1742,15,98
2778,huguenot-nyc,1742,16,11
2779,huguenot-nyc,1742,17,0
2780,huguenot-nyc,1742,18,3
2781,huguenot-nyc,1742,19,3
2782,huguenot-nyc,1742,20,8
2783,huguenot-nyc,1742,21,1
2784,huguenot-nyc,1742,22,7
2785,huguenot-nyc,1743,0,4
2786,huguenot-nyc,1743,1,23
2787,huguenot-nyc,1743,2,29
2788,huguenot-nyc,1743,3,2
2789,huguenot-nyc,1743,4,6
2790,huguenot-nyc,1743,5,24
2791,huguenot-nyc,1743,6,21
2792,huguenot-nyc,1743,7,6
2793,huguenot-nyc,1743,8,0
2794,huguenot-nyc,1743,9,4
2795,huguenot-nyc,1743,10,0
2796,huguenot-nyc,1743,11,43
2797,huguenot-nyc,1743,12,0
2798,huguenot-nyc,1743,13,34
2799,huguenot-nyc,1743,14,4
2800,huguenot-nyc,1743,15,98
2801,huguenot-nyc,1743,16,13
2802,huguenot-nyc,1743,17,0
2803,huguenot-nyc,1743,18,3
2804,huguenot-nyc,1743,19,3
2805,huguenot-nyc,1743,20,8
2806,huguenot-nyc,1743,21,1
2807,huguenot-nyc,1743,22,7
2808,huguenot-nyc,1744,0,4
2809,huguenot-nyc,1744,1,20
2810,huguenot-nyc,1744,2,29
2811,huguenot-nyc,1744,3,2
2812,huguenot-nyc,1744,4,6
2813,huguenot-nyc,1744,5,24
2814,huguenot-nyc,1744,6,17
2815,huguenot-nyc,1744,7,1
2816,huguenot-nyc,1744,8,0
2817,huguenot-nyc,1744,9,4
2818,huguenot-nyc,1744,10,0
2819,huguenot-nyc,1744,11,33
2820,huguenot-nyc,1744,12,0
2821,huguenot-nyc,1744,13,34
2822,huguenot-nyc,1744,14,4
2823,huguenot-nyc,1744,15,100
2824,huguenot-nyc,1744,16,13
2825,huguenot-nyc,1744,17,0
2826,huguenot-nyc,1744,18,3
2827,huguenot-nyc,1744,19,3
2828,huguenot-nyc,1744,20,8
2829,huguenot-nyc,1744,21,1
2830,huguenot-nyc,1744,22,7
2831,huguenot-nyc,1745,0,2
2832,huguenot-nyc,1745,1,18
2833,huguenot-nyc,1745,2,26
2834,huguenot-nyc,1745,3,1
2835,huguenot-nyc,1745,4,6
2836,huguenot-nyc,1745,5,22
2837,huguenot-nyc,1745,6,16
2838,huguenot-nyc,1745,7,1
2839,huguenot-nyc,1745,8,0
2840,huguenot-nyc,1745,9,4
2841,huguenot-nyc,1745,10,0
2842,huguenot-nyc,1745,11,31
2843,huguenot-nyc,1745,12,0
2844,huguenot-nyc,1745,13,35
2845,huguenot-nyc,1745,14,4
2846,huguenot-nyc,1745,15,99
2847,huguenot-nyc,1745,16,13
2848,huguenot-nyc,1745,17,0
2849,huguenot-nyc,1745,18,3
2850,huguenot-nyc,1745,19,5
2851,huguenot-nyc,1745,20,8
2852,huguenot-nyc,1745,21,1
2853,huguenot-nyc,1745,22,6
2854,huguenot-nyc,1746,0,2
2855,huguenot-nyc,1746,1,13
2856,huguenot-nyc,1746,2,23
2857,huguenot-nyc,1746,3,1
2858,huguenot-nyc,1746,4,6
2859,huguenot-nyc,1746,5,20
2860,huguenot-nyc,1746,6,16
2861,huguenot-nyc,1746,7,1
2862,huguenot-nyc,1746,8,1
2863,huguenot-nyc,1746,9,4
2864,huguenot-nyc,1746,10,0
2865,huguenot-nyc,1746,11,31
2866,huguenot-nyc,1746,12,0
2867,huguenot-nyc,1746,13,37
2868,huguenot-nyc,1746,14,4
2869,huguenot-nyc,1746,15,97
2870,huguenot-nyc,1746,16,13
2871,huguenot-nyc,1746,17,0
2872,huguenot-nyc,1746,18,3
2873,huguenot-nyc,1746,19,4
2874,huguenot-nyc,1746,20,10
2875,huguenot-nyc,1746,21,1
2876,huguenot-nyc,1746,22,6
2877,huguenot-nyc,1747,0,1
2878,huguenot-nyc,1747,1,9
2879,huguenot-nyc,1747,2,20
2880,huguenot-nyc,1747,3,0
2881,huguenot-nyc,1747,4,2
2882,huguenot-nyc,1747,5,20
2883,huguenot-nyc,1747,6,17
2884,huguenot-nyc,1747,7,1
2885,huguenot-nyc,1747,8,1
2886,huguenot-nyc,1747,9,4
2887,huguenot-nyc,1747,10,0
2888,huguenot-nyc,1747,11,27
2889,huguenot-nyc,1747,12,0
2890,huguenot-nyc,1747,13,34
2891,huguenot-nyc,1747,14,4
2892,huguenot-nyc,1747,15,101
2893,huguenot-nyc,1747,16,13
2894,huguenot-nyc,1747,17,0
2895,huguenot-nyc,1747,18,3
2896,huguenot-nyc,1747,19,4
2897,huguenot-nyc,1747,20,10
2898,huguenot-nyc,1747,21,2
2899,huguenot-nyc,1747,22,6
2900,huguenot-nyc,1748,0,0
2901,huguenot-nyc,1748,1,6
2902,huguenot-nyc,1748,2,20
2903,huguenot-nyc,1748,3,0
2904,huguenot-nyc,1748,4,2
2905,huguenot-nyc,1748,5,20
2906,huguenot-nyc,1748,6,13
2907,huguenot-nyc,1748,7,1
2908,huguenot-nyc,1748,8,1
2909,huguenot-nyc,1748,9,4
2910,huguenot-nyc,1748,10,0
2911,huguenot-nyc,1748,11,22
2912,huguenot-nyc,1748,12,0
2913,huguenot-nyc,1748,13,34
2914,huguenot-nyc,1748,14,4
2915,huguenot-nyc,1748,15,95
2916,huguenot-nyc,1748,16,15
2917,huguenot-nyc,1748,17,0
2918,huguenot-nyc,1748,18,3
2919,huguenot-nyc,1748,19,4
2920,huguenot-nyc,1748,20,10
2921,huguenot-nyc,1748,21,2
2922,huguenot-nyc,1748,22,3
2923,huguenot-nyc,1749,0,0
2924,huguenot-nyc,1749,1,6
2925,huguenot-nyc,1749,2,17
2926,huguenot-nyc,1749,3,0
2927,huguenot-nyc,1749,4,2
2928,huguenot-nyc,1749,5,18
2929,huguenot-nyc,1749,6,13
2930,huguenot-nyc,1749,7,1
2931,huguenot-nyc,1749,8,1
2932,huguenot-nyc,1749,9,4
2933,huguenot-nyc,1749,10,0
2934,huguenot-nyc,1749,11,21
2935,huguenot-nyc,1749,12,0
2936,huguenot-nyc,1749,13,34
2937,huguenot-nyc,1749,14,4
2938,huguenot-nyc,1749,15,89
2939,huguenot-nyc,1749,16,15
2940,huguenot-nyc,1749,17,0
2941,huguenot-nyc,1749,18,3
2942,huguenot-nyc,1749,19,4
2943,huguenot-nyc,1749,20,10
2944,huguenot-nyc,1749,21,2
2945,huguenot-nyc,1749,22,3
2946,huguenot-nyc,1750,0,0
2947,huguenot-nyc,1750,1,6
2948,huguenot-nyc,1750,2,15
2949,huguenot-nyc,1750,3,0
2950,huguenot-nyc,1750,4,2
2951,huguenot-nyc,1750,5,16
2952,huguenot-nyc,1750,6,13
2953,huguenot-nyc,1750,7,1
2954,huguenot-nyc,1750,8,1
2955,huguenot-nyc,1750,9,4
2956,huguenot-nyc,1750,10,0
2957,huguenot-nyc,1750,11,21
2958,huguenot-nyc,1750,12,0
2959,huguenot-nyc,1750,13,38
2960,huguenot-nyc,1750,14,1
2961,huguenot-nyc,1750,15,86
2962,huguenot-nyc,1750,16,15
2963,huguenot-nyc,1750,17,0
2964,huguenot-nyc,1750,18,3
2965,huguenot-nyc,1750,19,4
2966,huguenot-nyc,1750,20,10
2967,huguenot-nyc,1750,21,2
2968,huguenot-nyc,1750,22,3
2969,huguenot-nyc,1751,0,0
2970,huguenot-nyc,1751,1,4
2971,huguenot-nyc,1751,2,15
2972,huguenot-nyc,1751,3,0
2973,huguenot-nyc,1751,4,2
2974,huguenot-nyc,1751,5,14
2975,huguenot-nyc,1751,6,10
2976,huguenot-nyc,1751,7,0
2977,huguenot-nyc,1751,8,1
2978,huguenot-nyc,1751,9,4
2979,huguenot-nyc,1751,10,0
2980,huguenot-nyc,1751,11,21
2981,huguenot-nyc,1751,12,0
2982,huguenot-nyc,1751,13,38
2983,huguenot-nyc,1751,14,1
2984,huguenot-nyc,1751,15,83
2985,huguenot-nyc,1751,16,15
2986,huguenot-nyc,1751,17,0
2987,huguenot-nyc,1751,18,3
2988,huguenot-nyc,1751,19,4
2989,huguenot-nyc,1751,20,10
2990,huguenot-nyc,1751,21,2
2991,huguenot-nyc,1751,22,3
2992,huguenot-nyc,1752,0,0
2993,huguenot-nyc,1752,1,3
2994,huguenot-nyc,1752,2,15
2995,huguenot-nyc,1752,3,0
2996,huguenot-nyc,1752,4,2
2997,huguenot-nyc,1752,5,13
2998,huguenot-nyc,1752,6,10
2999,huguenot-nyc,1752,7,0
3000,huguenot-nyc,1752,8,1
3001,huguenot-nyc,1752,9,4
3002,huguenot-nyc,1752,10,0
3003,huguenot-nyc,1752,11,16
3004,huguenot-nyc,1752,12,0
3005,huguenot-nyc,1752,13,36
3006,huguenot-nyc,1752,14,1
3007,huguenot-nyc,1752,15,80
3008,huguenot-nyc,1752,16,15
3009,huguenot-nyc,1752,17,0
3010,huguenot-nyc,1752,18,3
3011,huguenot-nyc,1752,19,4
3012,huguenot-nyc,1752,20,10
3013,huguenot-nyc,1752,21,2
3014,huguenot-nyc,1752,22,3
3015,huguenot-nyc,1753,0,0
3016,huguenot-nyc,1753,1,3
3017,huguenot-nyc,1753,2,10
3018,huguenot-nyc,1753,3,0
3019,huguenot-nyc,1753,4,4
3020,huguenot-nyc,1753,5,13
3021,huguenot-nyc,1753,6,10
3022,huguenot-nyc,1753,7,0
3023,huguenot-nyc,1753,8,1
3024,huguenot-nyc,1753,9,2
3025,huguenot-nyc,1753,10,0
3026,huguenot-nyc,1753,11,16
3027,huguenot-nyc,1753,12,0
3028,huguenot-nyc,1753,13,35
3029,huguenot-nyc,1753,14,0
3030,huguenot-nyc,1753,15,75
3031,huguenot-nyc,1753,16,15
3032,huguenot-nyc,1753,17,0
3033,huguenot-nyc,1753,18,1
3034,huguenot-nyc,1753,19,8
3035,huguenot-nyc,1753,20,10
3036,huguenot-nyc,1753,21,6
3037,huguenot-nyc,1753,22,3
3038,huguenot-nyc,1754,0,0
3039,huguenot-nyc,1754,1,3
3040,huguenot-nyc,1754,2,10
3041,huguenot-nyc,1754,3,0
3042,huguenot-nyc,1754,4,8
3043,huguenot-nyc,1754,5,13
3044,huguenot-nyc,1754,6,10
3045,huguenot-nyc,1754,7,0
3046,huguenot-nyc,1754,8,1
3047,huguenot-nyc,1754,9,2
3048,huguenot-nyc,1754,10,0
3049,huguenot-nyc,1754,11,10
3050,huguenot-nyc,1754,12,0
3051,huguenot-nyc,1754,13,34
3052,huguenot-nyc,1754,14,0
3053,huguenot-nyc,1754,15,73
3054,huguenot-nyc,1754,16,15
3055,huguenot-nyc,1754,17,0
3056,huguenot-nyc,1754,18,5
3057,huguenot-nyc,1754,19,10
3058,huguenot-nyc,1754,20,10
3059,huguenot-nyc,1754,21,6
3060,huguenot-nyc,1754,22,7
3061,huguenot-nyc,1755,0,0
3062,huguenot-nyc,1755,1,2
3063,huguenot-nyc,1755,2,10
3064,huguenot-nyc,1755,3,0
3065,huguenot-nyc,1755,4,8
3066,huguenot-nyc,1755,5,13
3067,huguenot-nyc,1755,6,9
3068,huguenot-nyc,1755,7,0
3069,huguenot-nyc,1755,8,1
3070,huguenot-nyc,1755,9,2
3071,huguenot-nyc,1755,10,0
3072,huguenot-nyc,1755,11,10
3073,huguenot-nyc,1755,12,0
3074,huguenot-nyc,1755,13,37
3075,huguenot-nyc,1755,14,0
3076,huguenot-nyc,1755,15,71
3077,huguenot-nyc,1755,16,15
3078,huguenot-nyc,1755,17,1
3079,huguenot-nyc,1755,18,5
3080,huguenot-nyc,1755,19,17
3081,huguenot-nyc,1755,20,7
3082,huguenot-nyc,1755,21,13
3083,huguenot-nyc,1755,22,17
3084,huguenot-nyc,1756,0,0
3085,huguenot-nyc,1756,1,2
3086,huguenot-nyc,1756,2,8
3087,huguenot-nyc,1756,3,0
3088,huguenot-nyc,1756,4,8
3089,huguenot-nyc,1756,5,10
3090,huguenot-nyc,1756,6,9
3091,huguenot-nyc,1756,7,0
3092,huguenot-nyc,1756,8,1
3093,huguenot-nyc,1756,9,0
3094,huguenot-nyc,1756,10,0
3095,huguenot-nyc,1756,11,10
3096,huguenot-nyc,1756,12,0
3097,huguenot-nyc,1756,13,38
3098,huguenot-nyc,1756,14,0
3099,huguenot-nyc,1756,15,70
3100,huguenot-nyc,1756,16,18
3101,huguenot-nyc,1756,17,1
3102,huguenot-nyc,1756,18,5
3103,huguenot-nyc,1756,19,23
3104,huguenot-nyc,1756,20,7
3105,huguenot-nyc,1756,21,24
3106,huguenot-nyc,1756,22,20
3107,huguenot-nyc,1757,0,0
3108,huguenot-nyc,1757,1,2
3109,huguenot-nyc,1757,2,8
3110,huguenot-nyc,1757,3,0
3111,huguenot-nyc,1757,4,10
3112,huguenot-nyc,1757,5,10
3113,huguenot-nyc,1757,6,9
3114,huguenot-nyc,1757,7,0
3115,huguenot-nyc,1757,8,3
3116,huguenot-nyc,1757,9,0
3117,huguenot-nyc,1757,10,0
3118,huguenot-nyc,1757,11,10
3119,huguenot-nyc,1757,12,0
3120,huguenot-nyc,1757,13,40
3121,huguenot-nyc,1757,14,0
3122,huguenot-nyc,1757,15,64
3123,huguenot-nyc,1757,16,18
3124,huguenot-nyc,1757,17,1
3125,huguenot-nyc,1757,18,7
3126,huguenot-nyc,1757,19,23
3127,huguenot-nyc,1757,20,7
3128,huguenot-nyc,1757,21,25
3129,huguenot-nyc,1757,22,28
3130,huguenot-nyc,1758,0,0
3131,huguenot-nyc,1758,1,2
3132,huguenot-nyc,1758,2,6
3133,huguenot-nyc,1758,3,0
3134,huguenot-nyc,1758,4,12
3135,huguenot-nyc,1758,5,10
3136,huguenot-nyc,1758,6,9
3137,huguenot-nyc,1758,7,0
3138,huguenot-nyc,1758,8,13
3139,huguenot-nyc,1758,9,0
3140,huguenot-nyc,1758,10,0
3141,huguenot-nyc,1758,11,10
3142,huguenot-nyc,1758,12,0
3143,huguenot-nyc,1758,13,41
3144,huguenot-nyc,1758,14,0
3145,huguenot-nyc,1758,15,58
3146,huguenot-nyc,1758,16,18
3147,huguenot-nyc,1758,17,4
3148,huguenot-nyc,1758,18,7
3149,huguenot-nyc,1758,19,23
3150,huguenot-nyc,1758,20,7
3151,huguenot-nyc,1758,21,33
3152,huguenot-nyc,1758,22,33
3153,huguenot-nyc,1759,0,0
3154,huguenot-nyc,1759,1,2
3155,huguenot-nyc,1759,2,4
3156,huguenot-nyc,1759,3,0
3157,huguenot-nyc,1759,4,13
3158,huguenot-nyc,1759,5,5
3159,huguenot-nyc,1759,6,9
3160,huguenot-nyc,1759,7,0
3161,huguenot-nyc,1759,8,16
3162,huguenot-nyc,1759,9,0
3163,huguenot-nyc,1759,10,0
3164,huguenot-nyc,1759,11,4
3165,huguenot-nyc,1759,12,0
3166,huguenot-nyc,1759,13,44
3167,huguenot-nyc,1759,14,0
3168,huguenot-nyc,1759,15,51
3169,huguenot-nyc,1759,16,16
3170,huguenot-nyc,1759,17,4
3171,huguenot-nyc,1759,18,13
3172,huguenot-nyc,1759,19,23
3173,huguenot-nyc,1759,20,7
3174,huguenot-nyc,1759,21,36
3175,huguenot-nyc,1759,22,36
3176,huguenot-nyc,1760,0,0
3177,huguenot-nyc,1760,1,2
3178,huguenot-nyc,1760,2,4
3179,huguenot-nyc,1760,3,0
3180,huguenot-nyc,1760,4,15
3181,huguenot-nyc,1760,5,5
3182,huguenot-nyc,1760,6,9
3183,huguenot-nyc,1760,7,0
3184,huguenot-nyc,1760,8,20
3185,huguenot-nyc,1760,9,0
3186,huguenot-nyc,1760,10,0
3187,huguenot-nyc,1760,11,4
3188,huguenot-nyc,1760,12,0
3189,huguenot-nyc,1760,13,43
3190,huguenot-nyc,1760,14,0
3191,huguenot-nyc,1760,15,48
3192,huguenot-nyc,1760,16,17
3193,huguenot-nyc,1760,17,7
3194,huguenot-nyc,1760,18,15
3195,huguenot-nyc,1760,19,23
3196,huguenot-nyc,1760,20,7
3197,huguenot-nyc,1760,21,41
3198,huguenot-nyc,1760,22,44
3199,huguenot-nyc,1761,0,0
3200,huguenot-nyc,1761,1,2
3201,huguenot-nyc,1761,2,0
3202,huguenot-nyc,1761,3,0
3203,huguenot-nyc,1761,4,15
3204,huguenot-nyc,1761,5,4
3205,huguenot-nyc,1761,6,9
3206,huguenot-nyc,1761,7,0
3207,huguenot-nyc,1761,8,20
3208,huguenot-nyc,1761,9,0
3209,huguenot-nyc,1761,10,0
3210,huguenot-nyc,1761,11,0
3211,huguenot-nyc,1761,12,0
3212,huguenot-nyc,1761,13,43
3213,huguenot-nyc,1761,14,0
3214,huguenot-nyc,1761,15,40
3215,huguenot-nyc,1761,16,20
3216,huguenot-nyc,1761,17,10
3217,huguenot-nyc,1761,18,21
3218,huguenot-nyc,1761,19,23
3219,huguenot-nyc,1761,20,4
3220,huguenot-nyc,1761,21,44
3221,huguenot-nyc,1761,22,46
3222,huguenot-nyc,1762,0,0
3223,huguenot-nyc,1762,1,2
3224,huguenot-nyc,1762,2,0
3225,huguenot-nyc,1762,3,0
3226,huguenot-nyc,1762,4,17
3227,huguenot-nyc,1762,5,4
3228,huguenot-nyc,1762,6,9
3229,huguenot-nyc,1762,7,0
3230,huguenot-nyc,1762,8,22
3231,huguenot-nyc,1762,9,0
3232,huguenot-nyc,1762,10,0
3233,huguenot-nyc,1762,11,0
3234,huguenot-nyc,1762,12,0
3235,huguenot-nyc,1762,13,42
3236,huguenot-nyc,1762,14,0
3237,huguenot-nyc,1762,15,32
3238,huguenot-nyc,1762,16,19
3239,huguenot-nyc,1762,17,14
3240,huguenot-nyc,1762,18,21
3241,huguenot-nyc,1762,19,23
3242,huguenot-nyc,1762,20,4
3243,huguenot-nyc,1762,21,51
3244,huguenot-nyc,1762,22,51
3245,huguenot-nyc,1763,0,0
3246,huguenot-nyc,1763,1,2
3247,huguenot-nyc,1763,2,0
3248,huguenot-nyc,1763,3,0
3249,huguenot-nyc,1763,4,18
3250,huguenot-nyc,1763,5,4
3251,huguenot-nyc,1763,6,9
3252,huguenot-nyc,1763,7,0
3253,huguenot-nyc,1763,8,22
3254,huguenot-nyc,1763,9,0
3255,huguenot-nyc,1763,10,0
3256,huguenot-nyc,1763,11,0
3257,huguenot-nyc,1763,12,0
3258,huguenot-nyc,1763,13,45
3259,huguenot-nyc,1763,14,0
3260,huguenot-nyc,1763,15,24
3261,huguenot-nyc,1763,16,20
3262,huguenot-nyc,1763,17,20
3263,huguenot-nyc,1763,18,22
3264,huguenot-nyc,1763,19,23
3265,huguenot-nyc,1763,20,4
3266,huguenot-nyc,1763,21,53
3267,huguenot-nyc,1763,22,58
3268,huguenot-nyc,1764,0,0
3269,huguenot-nyc,1764,1,2
3270,huguenot-nyc,1764,2,0
3271,huguenot-nyc,1764,3,0
3272,huguenot-nyc,1764,4,20
3273,huguenot-nyc,1764,5,1
3274,huguenot-nyc,1764,6,9
3275,huguenot-nyc,1764,7,0
3276,huguenot-nyc,1764,8,28
3277,huguenot-nyc,1764,9,0
3278,huguenot-nyc,1764,10,0
3279,huguenot-nyc,1764,11,0
3280,huguenot-nyc,1764,12,0
3281,huguenot-nyc,1764,13,45
3282,huguenot-nyc,1764,14,0
3283,huguenot-nyc,1764,15,18
3284,huguenot-nyc,1764,16,19
3285,huguenot-nyc,1764,17,25
3286,huguenot-nyc,1764,18,32
3287,huguenot-nyc,1764,19,26
3288,huguenot-nyc,1764,20,4
3289,huguenot-nyc,1764,21,57
3290,huguenot-nyc,1764,22,60
3291,huguenot-nyc,1765,0,0
3292,huguenot-nyc,1765,1,2
3293,huguenot-nyc,1765,2,0
3294,huguenot-nyc,1765,3,0
3295,huguenot-nyc,1765,4,21
3296,huguenot-nyc,1765,5,1
3297,huguenot-nyc,1765,6,12
3298,huguenot-nyc,1765,7,0
3299,huguenot-nyc,1765,8,30
3300,huguenot-nyc,1765,9,0
3301,huguenot-nyc,1765,10,0
3302,huguenot-nyc,1765,11,0
3303,huguenot-nyc,1765,12,0
3304,huguenot-nyc,1765,13,42
3305,huguenot-nyc,1765,14,0
3306,huguenot-nyc,1765,15,12
3307,huguenot-nyc,1765,16,19
3308,huguenot-nyc,1765,17,25
3309,huguenot-nyc,1765,18,35
3310,huguenot-nyc,1765,19,30
3311,huguenot-nyc,1765,20,4
3312,huguenot-nyc,1765,21,57
3313,huguenot-nyc,1765,22,60
3314,huguenot-nyc,1766,0,0
3315,huguenot-nyc,1766,1,2
3316,huguenot-nyc,1766,2,0
3317,huguenot-nyc,1766,3,0
